tns_name,previous_name,repeater_name,ra,ra_err,ra_notes,dec,dec_err,dec_notes,gl,gb,exp_up,exp_up_err,exp_up_notes,exp_low,exp_low_err,exp_low_notes,bonsai_snr,bonsai_dm,low_ft_68,up_ft_68,low_ft_95,up_ft_95,snr_fitb,dm_fitb,dm_fitb_err,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,scat_time_err,flux,flux_err,flux_notes,fluence,fluence_err,fluence_notes,sub_num,mjd_400,mjd_400_err,mjd_inf,mjd_inf_err,width_fitb,width_fitb_err,sp_idx,sp_idx_err,sp_run,sp_run_err,high_freq,low_freq,peak_freq,chi_sq,dof,flag_frac,excluded_flag,subw_upper_flag,scat_upper_flag,spec_z,spec_z_flag,E_obs,E_obs_error,subb_flag,subb_p_flag,common_p_flag,delta_nuo_FRB,z_DM,z_DM_error_p,z_DM_error_m,E_obs_400,E_obs_400_error_p,E_obs_400_error_m,logsubw_int_rest,logsubw_int_rest_error_p,logsubw_int_rest_error_m,z,z_error_p,z_error_m,logE_rest_400,logE_rest_400_error_p,logE_rest_400_error_m,logrhoA,logrhoA_error_p,logrhoA_error_m,logrhoB,logrhoB_error_p,logrhoB_error_m,weight_DM,weight_DM_error_p,weight_DM_error_m,weight_scat,weight_scat_error_p,weight_scat_error_m,weight_w_int,weight_w_int_error_p,weight_w_int_error_m,weight_fluence,weight_fluence_error_p,weight_fluence_error_m,weight,weight_error_p,weight_error_m,weighted_logrhoA,weighted_logrhoA_error_p,weighted_logrhoA_error_m,weighted_logrhoB,weighted_logrhoB_error_p,weighted_logrhoB_error_m
FRB20190430C,-9999,-9999,277.2,0.2,-9999,24.9,0.2,-9999,53.26,15.75,13.0,8.0,-9999,-9999,-9999,-9999,22.5,399.5,0,3.3,0,5.7,32.2,400.56,0.01,301.5,317.4,0.00295,0.0011,-9999,2.2,0.5,-9999,5.0,1.0,-9999,0,58603.495727319,3e-09,58603.495607205,4e-09,0.0009,0.0001,49.0,5.0,-49.0,5.0,800.2,530.6,659.3,338273.26,335610,0.461,0,0,1,-9999.0,0,2000000000.0,400000000.0,0,1,1,269.6,0.32538940262475646,0.1242746973469353,0.12673361431393473,1994753942.394031,407128760.0030265,399982704.6882038,-0.16769693247261674,0.06176376880794063,0.06420434101830058,0.32538940262475646,0.1242746973469353,0.12673361431393473,39.732553961604665,0.3095832448976239,0.44882460010770586,1.9330419690209788,0.30365994008131647,0.5534934190467067,1.6975806629368053,0.5011813268077536,0.15855590964823252,0.005563606195043335,3.226230816667573e-08,3.203475274198952e-08,0.004083380635705375,0.0,0.0,0.004752588881459574,0.00011893854993904147,0.0001319306719169138,0.006657573581172143,0.0015201916694185095,0.000891829634998048,1.4570470272833087,0.34156396704877395,0.19455795809634885,2.0567323262382113,0.4096565442474249,0.533150739545631,1.8923188989630182,0.5233707225008191,0.21250599048651653
FRB20190501B,-9999,-9999,261.5,0.2,-9999,54.4,0.2,-9999,82.03,34.05,20.0,10.0,-9999,-9999,-9999,-9999,24.3,784.5,0,1.4,0,2.2,29.8,784.07,0.01,740.5,747.6,0.0059,0.0011,-9999,0.9,0.2,-9999,3.2,0.5,-9999,0,58604.454042709,2e-09,58604.453807595,4e-09,0.00093,6e-05,0.0,0.9,-7.0,2.0,714.8,400.2,400.2,347549.483,347765,0.441,0,0,1,-9999.0,0,1280000000.0,200000000.0,1,1,1,400.00000000000006,0.7943526130277689,0.19297494415138516,0.20151921425239216,714348117.448034,146071089.36651862,127960342.12085831,-0.2845488036880457,0.057068205975890296,0.054203888156095725,0.7943526130277689,0.19297494415138516,0.20151921425239216,40.08744562729996,0.16076041567720267,0.21546655216052812,1.3311885418858356,0.39615440782621225,0.27915083405464824,1.1435692560801112,0.40067203688098063,0.22074500125990737,0.00509219399823703,2.4793855183237482e-09,2.5011602957378487e-09,0.004083380635705375,0.0,0.0,0.004740281830553382,0.000262205608589971,0.0002968173385141347,0.010544107853342075,0.002720014325499715,0.0016253056828395849,2.1052297430130995,0.5546993667604174,0.34672019541511856,1.6563912033877044,0.44384363556364215,0.3088729172997342,1.4832909632949811,0.435358467360607,0.2744422860370974
FRB20190501B,-9999,-9999,261.5,0.2,-9999,54.4,0.2,-9999,82.03,34.05,20.0,10.0,-9999,-9999,-9999,-9999,24.3,784.5,0,1.4,0,2.2,29.8,784.07,0.01,740.5,747.6,0.0059,0.0011,-9999,0.9,0.2,-9999,3.2,0.5,-9999,1,58604.454042745,2e-09,58604.45380763,4e-09,0.0008,0.0002,-1.0,2.0,-1.0,2.0,800.2,400.2,400.2,347549.483,347765,0.441,0,0,1,-9999.0,0,1280000000.0,200000000.0,1,1,0,400.00000000000006,0.7951767995035353,0.1984339632835762,0.19511897311815551,712119947.098355,148761536.89032876,127250334.19738972,-0.3527853073040652,0.11045762803023346,0.1340663544398179,0.7951767995035353,0.1984339632835762,0.19511897311815551,40.08893923962792,0.16179104302128877,0.2105137386824083,1.3241355157687877,0.387364565894339,0.274430221425215,1.148411882251418,0.39829395519158073,0.22094508550065517,0.005092193969252557,2.4782320701794605e-09,2.51008191057169e-09,0.004083380635705375,0.0,0.0,0.004740281830553382,0.000262205608589971,0.0002968173385141347,0.01056541850668218,0.002716904846334617,0.001653634226415145,2.1170530378836694,0.5475175463057229,0.3597025830719824,1.6566601522594004,0.4330950864427814,0.31348616383929095,1.4877867754351222,0.43337528200529496,0.2725348258010203
FRB20190502A,-9999,-9999,165.0,0.1,-9999,60.0,0.1,-9999,145.3,52.07,32.0,7.0,-9999,-9999,-9999,-9999,67.5,626.0,0,1.7,0,2.7,75.8,625.769,0.005,590.8,600.6,0.00393,0.001,5e-05,3.2,0.7,-9999,12.0,2.0,-9999,0,58605.1829522813,9e-10,58605.182764635,2e-09,0.00085,3e-05,-4.6,0.2,3.8,0.4,800.2,400.2,400.2,372435.239,367225,0.41,0,0,0,-9999.0,0,4800000000.0,800000000.0,0,1,1,400.00000000000006,0.6399633322549992,0.17896751473781025,0.18350089302991596,2935913085.850363,633472133.7719231,549109698.7641511,-0.2856647537276218,0.0539807248720684,0.04699968785919734,0.6399633322549992,0.17896751473781025,0.18350089302991596,40.508319899776396,0.1914847917815763,0.2571893167180406,1.1412790230364447,0.05215732515753135,0.5406022023366517,0.7522701586995901,0.16620607734392923,0.03862272635073427,0.005171341116991526,4.09165705679121e-09,4.009093572855636e-09,0.004768506166321491,7.294392714381244e-05,7.274390844268215e-05,0.004686718986459301,3.856168686200631e-05,3.829984114081196e-05,0.003981588775511438,0.0003201022573323521,0.00021574667911563344,0.9358579983956562,0.07661680425916707,0.053572516718264976,1.1033667604905368,0.07297022124241881,0.5371293170120893,0.7301225362140631,0.18372801081792112,0.05600432243823117
FRB20190502B,-9999,-9999,212.0,0.1,-9999,64.44,0.04,-9999,109.99,50.72,23.0,9.0,-9999,-9999,-9999,-9999,59.7,917.1,0,2.5,0,4.1,66.5,918.614,0.009,884.8,892.3,0.00492,0.00061,7e-05,2.6,0.5,-9999,10.0,2.0,-9999,0,58605.313075998,2e-09,58605.312800538,3e-09,0.0012,4e-05,1.7,0.4,-4.0,0.5,800.2,400.2,498.1,369335.964,359929,0.422,0,0,0,-9999.0,0,4000000000.0,800000000.0,0,1,1,400.00000000000006,0.9454899501569491,0.2157577780650155,0.21075684154017715,2061500296.2272127,497524667.135093,451856290.8541775,-0.21031802459244897,0.05192148926941703,0.047078492548685125,0.9454899501569491,0.2157577780650155,0.21075684154017715,40.69532914600325,0.15649091866552567,0.1965555014993896,0.6573618551308258,0.06354566284822238,0.041523247406954344,0.766484241388194,0.041179160593259656,0.3934780609542924,0.0050779544789934005,1.514911516928254e-10,1.4730888049489785e-10,0.004180579480219546,0.0001074460649814641,0.00011362383258182344,0.005105220408628687,4.425753282453115e-05,4.542812909384871e-05,0.0042996515558373465,0.0005124393715256208,0.00031431173611676293,0.9474473763593135,0.11795880693832965,0.0745117630419249,0.6374725880141617,0.13577235402360588,0.06330595452536347,0.7345497566692462,0.07325248945488205,0.3788430046615512
FRB20190502C,-9999,-9999,155.6,0.2,-9999,82.97,0.04,-9999,127.98,32.63,100.0,50.0,-9999,60.0,60.0,-9999,23.8,396.3,2.6,1.1,4.9,2.1,28.5,396.835,0.009,349.4,355.2,0.00197,0.0003,0.0001,4.0,2.0,-9999,8.0,3.0,-9999,0,58605.664072992,3e-09,58605.663953995,4e-09,0.00053,9e-05,9.0,1.0,-27.0,3.0,634.3,400.2,473.2,332112.854,332569,0.466,0,0,0,-9999.0,0,3200000000.0,1200000000.0,0,1,1,234.09999999999997,0.36922502266333707,0.1367106785575532,0.13951459897942411,3183523823.065542,1233482909.8259487,1204276885.2449486,-0.41232726257734575,0.08396537216274036,0.0896512670366526,0.36922502266333707,0.1367106785575532,0.13951459897942411,40.01941893923821,0.34850720879695274,0.46848090892733296,1.4991930551676504,0.4723745663241714,0.3235849834530138,1.6237516277709139,0.330869720905979,0.43770670005827017,0.005575851627365442,2.9300309706206517e-08,3.020464946994106e-08,0.0036391534107296695,0.0001857375315619705,0.00021181224966620446,0.004238386133727968,0.0001340064496474447,0.00014716854814191978,0.004825820451864594,0.0018513905096939215,0.0007052286161863639,0.8441248857923136,0.32499414813348976,0.1338461281797938,1.4511496913761188,0.5779752714500781,0.36403114168742023,1.527893772906782,0.4626748440722348,0.42743445213273956
FRB20190515A,-9999,-9999,310.2,0.2,-9999,55.5,0.2,-9999,92.32,8.29,20.0,10.0,-9999,-9999,-9999,-9999,20.9,452.9,0,11.6,0,18.5,39.3,450.5,0.07,293.1,225.9,0.04719,0.038,0.002,0.5,0.1,-9999,17.0,2.0,-9999,0,58618.54699996,1e-08,58618.54686487,2e-08,0.0018,0.0007,4.9,0.8,-10.0,1.0,800.2,400.2,517.1,3254355.579,3245177,0.389,0,0,0,-9999.0,0,6800000000.0,800000000.0,0,1,1,400.00000000000006,0.22197850342904807,0.1056162620006385,0.10142410289190508,5555854226.360608,846026908.1174612,773543085.4170666,0.17163889604313676,0.14271100181078872,0.2131835487657308,0.22197850342904807,0.1056162620006385,0.10142410289190508,39.845944704291625,0.31429521333652133,0.5076082374717288,1.9532947923018247,0.4235776249879022,0.7986621475342603,1.639764345800438,0.739889423660876,0.04211202939663261,,,,,,,,,,,,,,,,,,,,,
FRB20190515B,-9999,-9999,0.8,0.2,-9999,3.4,0.3,-9999,100.26,-57.33,12.0,6.0,-9999,-9999,-9999,-9999,23.4,820.1,0,5.2,0,9.7,31.1,822.189,0.006,789.7,798.4,0.00492,0.0019,0.0002,3.0,1.0,-9999,11.0,5.0,-9999,0,58618.686789629,2e-09,58618.686543083,3e-09,0.0004,0.0001,0.8,0.8,-9.0,1.0,685.6,400.2,417.0,356989.674,354457,0.431,0,0,0,-9999.0,0,4400000000.0,2000000000.0,0,1,1,285.40000000000003,0.8518602835257472,0.20548778978806226,0.20668987278851736,3306572522.3879013,1614786190.1391058,1534452154.202563,-0.6664563625472679,0.10762346315261861,0.13353801014952693,0.8518602835257472,0.20548778978806226,0.20668987278851736,40.79156277324819,0.24196865519509458,0.32523320629820773,0.668143361715147,0.5121972020097841,0.048449429764514385,0.7746305822831625,0.05403516510624018,0.05181415816563406,0.005084422710390104,9.68876993367571e-10,9.51161350245758e-10,0.006035914148360674,0.0002805331008226473,0.0002742744975994763,0.0040187480099593345,0.00017119244572062447,0.0001950200655126362,0.004120096361760354,0.0016108052061151704,0.0005024867548828617,1.0411861532390727,0.3972023566523858,0.15034505304281806,0.7014429901807244,0.5058563983292441,0.10852401814336288,0.7805989605830543,0.21373280660548877,0.1012969107728976
FRB20190515C,-9999,FRB20190213A,31.7,0.2,-9999,20.1,0.3,-9999,146.06,-39.38,12.0,7.0,-9999,-9999,-9999,-9999,10.1,653.5,0,8.8,0,16.2,20.9,652.4,0.2,609.3,617.9,0.01278,0.0061,-9999,0.5,0.3,-9999,6.0,2.0,-9999,0,58618.7734646,2e-08,58618.77326897,6e-08,0.0049,0.0006,35.0,5.0,-62.0,8.0,644.4,438.4,531.5,545427.258,543546,0.418,0,0,1,-9999.0,0,2400000000.0,800000000.0,0,1,1,206.0,0.6580551291766392,0.18773251207049235,0.1885328107770548,2390926940.0577574,807887733.2989292,799761777.6667068,0.47000652012257427,0.07228694401407276,0.0734212041603815,0.6580551291766392,0.18773251207049235,0.1885328107770548,40.43061435880563,0.2674010892384402,0.3574822978377128,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRB20190515D,-9999,-9999,67.1,0.2,-9999,-5.0,0.3,-9999,199.88,-33.89,12.0,6.0,-9999,-9999,-9999,-9999,13,425.4,0,12.6,0,24.1,35.5,426.061,0.005,378.3,367.0,0.00492,0.0015,0.0003,3.0,2.0,-9999,9.0,4.0,-9999,0,58618.873798793,2e-09,58618.873671033,3e-09,0.00042,9e-05,31.0,3.0,-54.0,5.0,651.5,431.6,530.2,266492.296,265081,0.574,0,0,0,-9999.0,0,3600000000.0,1600000000.0,0,1,1,219.89999999999998,0.3829250633691189,0.13738726447536576,0.14058737043664374,3570708023.216106,1601345014.1830592,1560412824.063438,-0.5183154675685233,0.09829190623531059,0.11067735547550228,0.3829250633691189,0.13738726447536576,0.14058737043664374,40.1019476799877,0.35632944470302874,0.5107068063390159,1.6933600059041782,0.432152931845982,0.41499260991339604,1.6450744798407926,0.42045884728370453,0.2576175246028969,0.005487434719570641,1.3989168906020078e-08,1.3567332137934688e-08,0.005483864389536029,0.0004203176888386485,0.0004325557903690377,0.004054811672278949,0.00014971715118229778,0.00017346027558490056,0.004532723417482426,0.0019443924371316556,0.0006594777095886256,1.1321388909637973,0.4883111690279146,0.19334111769080556,1.7830340911286142,0.4981976825667762,0.44163113752183114,1.7357853059715629,0.4936936646468275,0.2919219962363211
FRB20190516B,-9999,-9999,167.3,0.2,-9999,7.4,0.3,-9999,247.46,58.76,12.0,7.0,-9999,-9999,-9999,-9999,15.3,1235.8,0,7.0,0,13.7,19.4,1235.42,0.05,1202.1,1212.2,0.01376,0.0037,0.0006,1.1,0.8,-9999,10.0,5.0,-9999,0,58619.151392662,9e-09,58619.1510222,2e-08,0.0015,0.0005,1.0,1.0,-12.0,3.0,647.1,400.2,419.4,507054.52,504329,0.46,0,0,0,-9999.0,0,4000000000.0,2000000000.0,0,1,1,246.90000000000003,1.282786337538995,0.25375286862999613,0.2407706234927105,2803241184.405315,1534869735.6522698,1422934781.080926,-0.18283208563800613,0.13265639623427797,0.1859943778005052,1.282786337538995,0.25375286862999613,0.2407706234927105,41.083493668464726,0.2156514580166018,0.3011533973417926,0.6806561783029932,0.04008252200488216,0.15758712327626312,0.5713345777598207,0.2348074279565433,0.1617244054404095,0.005141303561543791,1.6957837987964403e-08,1.6503053258096136e-08,0.008864909278594724,0.0011398028864694242,0.0010279172149523373,0.005434575080446422,0.0004945194009813988,0.0005501762052998912,0.00429000250665995,0.0020663238507208853,0.000610269859150793,2.213707222049607,1.098315946908074,0.4808779502695009,0.9995563634363384,0.21141866023296363,0.16534257565025512,0.9215952452438034,0.29557993306789543,0.21458798726535666
FRB20190517D,-9999,-9999,340.0,0.2,-9999,41.8,0.2,-9999,98.2,-14.62,10.0,10.0,-9999,-9999,-9999,-9999,9.4,1184.0,0,1.9,0,8.8,12,1180.15,0.06,1086.8,1097.3,0.01475,0.006,0.002,0.5,0.3,-9999,6.0,3.0,-9999,0,58620.62436765,2e-08,58620.62401376,3e-08,0.002,0.001,0.0,2.0,-4.0,3.0,800.2,400.2,406.8,958800.078,959113,0.384,0,0,0,-9999.0,0,2400000000.0,1200000000.0,0,1,1,400.00000000000006,1.1613419866499386,0.23960983725167662,0.23342624442827797,1110649013.3189886,575093124.6836429,556936188.1764963,-0.02800249392695342,0.1771256368856406,0.2830430898998667,1.1613419866499386,0.23960983725167662,0.23342624442827797,40.5967969884821,0.21555504011988802,0.3104605450688709,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRB20190517B,-9999,FRB20180814A,65.5,0.2,-9999,73.6,0.3,-9999,136.46,16.58,40.0,20.0,-9999,44.0,8.0,-9999,9.6,187.6,42.5,6.7,182.0,31.0,14,191.7,0.3,103.9,83.4,0.01769,0.0078,-9999,0.5,0.3,-9999,4.0,2.0,-9999,0,58620.85667787,3e-08,58620.85662038,8e-08,0.006,0.001,32.0,7.0,-110.0,20.0,541.1,402.6,466.7,811829.534,803770,0.354,0,0,1,-9999.0,0,1600000000.0,800000000.0,0,1,1,138.5,0.06543316937670807,0.054283108804491484,0.04349386544603176,1590122407.9560628,827835974.6329446,775976255.4593934,0.7486131375763676,0.07084941461338867,0.08185727162308443,0.06543316937670807,0.054283108804491484,0.04349386544603176,38.1644083419277,0.6027612889235741,1.002139021184881,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRB20190517C,-9999,-9999,87.5,0.2,-9999,26.6,0.2,-9999,182.48,-0.37,14.0,7.0,-9999,-9999,-9999,-9999,25,334.8,0,5.3,0,9.1,58.3,335.575,0.004,147.6,43.1,0.00197,0.00015,1e-05,3.0,1.0,-9999,9.0,3.0,-9999,0,58620.921331214,1e-09,58620.921230587,2e-09,0.00038,3e-05,8.0,1.0,-50.0,4.0,539.4,400.2,435.5,188812.917,183305,0.411,0,0,0,-9999.0,0,3600000000.0,1200000000.0,0,1,1,139.2,0.042262407612989945,0.04621060801848501,0.03079746547077856,3583803575.2723107,1217210251.7753053,1219007654.161036,-0.4416616652069174,0.036409634924417844,0.040115791616206264,0.042262407612989945,0.04621060801848501,0.03079746547077856,38.143383589698196,0.6989216787562924,1.1504643570811766,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRB20190518B,-9999,-9999,175.1,0.2,-9999,20.3,0.2,-9999,232.01,72.39,12.0,7.0,-9999,-9999,-9999,-9999,12.8,913.9,0,2.6,0,4.9,16.7,913.772,0.004,887.7,893.6,0.00098,0.00071,-9999,1.5,0.7,-9999,2.0,1.0,-9999,0,58621.166374403,4e-09,58621.166100395,4e-09,0.00061,5e-05,0.0,1.0,-1.0,2.0,800.2,400.2,478.4,379580.436,379994,0.39,0,0,1,-9999.0,0,800000000.0,400000000.0,0,1,1,400.00000000000006,0.945396237667605,0.21795406870154954,0.21394984624066116,408920905.04182845,220651285.11305302,202636249.7674255,-0.5045484539202603,0.06150065117387238,0.05769506967891158,0.945396237667605,0.21795406870154954,0.21394984624066116,39.98403018126737,0.23769277190381644,0.3344681332714927,1.3090667761402326,0.534837973531227,0.3569388024880642,1.2357184795207257,0.4504008007393303,0.29709818510000385,,,,,,,,,,,,,,,,,,,,,
FRB20190518C,-9999,-9999,242.01,0.07,-9999,4.6,0.2,-9999,16.3,38.1,15.0,3.0,-9999,-9999,-9999,-9999,34.5,444.8,0,6.7,0,11.6,46.4,444.08,0.003,402.4,408.2,0.00295,0.00029,3e-05,7.0,2.0,-9999,15.0,3.0,-9999,0,58621.349301598,1e-09,58621.349168434,2e-09,0.00064,4e-05,6.4,0.7,-15.0,1.0,730.2,400.2,494.3,351087.684,349593,0.438,0,0,0,-9999.0,0,6000000000.0,1200000000.0,0,1,1,330.00000000000006,0.42777653216033107,0.1435347051000072,0.15152025965837768,5094600034.862109,1173194279.797183,1102751597.398726,-0.34777644675072206,0.054366417774096565,0.05078967610651469,0.42777653216033107,0.1435347051000072,0.15152025965837768,40.385554093983,0.2413630169323966,0.35652050714860906,1.1756875309820518,0.7674554986846207,0.037064380933759855,1.1210617452774922,0.5152850281834875,0.29367338438657775,0.0054407154088687276,7.542904977665805e-09,7.373701653117655e-09,0.003620676966799782,5.768611111371834e-05,5.9758300332904406e-05,0.004401529795684308,5.812866476870262e-05,5.9031344320793073e-05,0.0036839977938361314,0.0002998764169133575,0.00019246691919903812,0.649563745154426,0.05383715571158948,0.037113352735809374,0.9990179608559325,0.7472982299416423,0.05627664942813282,0.9387001946532728,0.5234601509861959,0.2956074968878445
FRB20190518D,-9999,-9999,174.7,0.3,-9999,89.3,0.2,-9999,123.17,27.78,1200.0,300.0,-9999,1000.0,300.0,-9999,14.9,202.2,3.5,2.4,6.9,4.8,19.3,202.455,0.006,148.5,151.8,0.00197,0.00039,7e-05,1.0,1.0,-9999,3.0,2.0,-9999,0,58621.37825603,4e-09,58621.378195321,4e-09,0.0003,0.0001,5.0,2.0,-16.0,3.0,698.5,400.2,475.6,353943.657,352633,0.434,0,0,0,-9999.0,0,1200000000.0,800000000.0,0,1,1,298.3,0.13550196415376195,0.07655264996542469,0.07229129639425261,1206250277.6991513,807397126.9069374,816635988.9825871,-0.5786623282238916,0.12894446441258517,0.1748847796434959,0.13550196415376195,0.07655264996542469,0.07229129639425261,38.68391166209208,0.5172544918075772,0.8054085674543714,2.8173311557823766,0.7605594406478016,0.5534877538164746,2.815691753781343,0.7583128827051824,0.5621758665755188,,,,,,,,,,,,,,,,,,,,,
FRB20190518A,-9999,FRB20180916B,29.5031258,6e-07,RA from Marcote et al. (2020),65.7167542,6e-07,Dec from Marcote et al. (2020),129.71,3.73,46.06,0,No error on exposure due to precise position. See Section 2.2.,-9999,-9999,-9999,9.3,351.0,0,6.9,0,27.5,10.6,349.61,0.05,150.7,24.8,0.00492,0.0027,-9999,0.3,0.2,-9999,1.5,0.3,-9999,0,58621.759521586,8e-09,58621.75941675,2e-08,0.0021,0.0003,5.0,4.0,-30.0,10.0,582.6,400.2,437.9,366430.605,364794,0.414,0,0,1,0.0337,1,600000000.0,120000000.0,0,1,1,182.40000000000003,0.03472130798268709,0.041698427629177706,0.02519928338070171,600217512.8184285,120876193.64847064,120176176.02564794,0.307951527560578,0.0587922661569002,0.06632337285389348,0.0337,0.0002,0.0002,37.21106023815574,0.07968304230119116,0.09703002726161003,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRB20190518E,-9999,FRB20180916B,29.5031258,6e-07,RA from Marcote et al. (2020),65.7167542,6e-07,Dec from Marcote et al. (2020),129.68,3.72,46.06,0,No error on exposure due to precise position. See Section 2.2.,-9999,-9999,-9999,16,351.0,0,6.9,0,27.5,22,350.145,0.007,151.1,25.1,0.0059,0.0022,-9999,0.8,0.3,-9999,3.8,0.9,-9999,0,58621.764652893,4e-09,58621.764547897,4e-09,0.002,0.0001,7.0,3.0,-3.0,3.0,800.2,494.7,800.2,364485.661,363578,0.416,0,0,1,0.0337,1,1520000000.0,360000000.0,0,1,1,305.50000000000006,0.036122357735213294,0.04304271624950167,0.025811476319814355,1517518866.8514533,357143639.5669668,352259826.10981536,0.28656784398562163,0.02153677819706118,0.0222269514634853,0.0337,0.0002,0.0002,37.613885675092504,0.09178899410167674,0.11471161803103058,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRB20190518G,-9999,-9999,94.8,0.2,-9999,75.5,0.1,-9999,138.68,24.22,50.0,30.0,-9999,30.0,20.0,-9999,20.2,525.7,7.9,1.5,15.3,2.7,33.6,524.946,0.004,461.9,460.2,0.00098,0.00072,-9999,1.0,0.4,-9999,1.8,0.6,-9999,0,58621.945026317,2e-09,58621.944868904,3e-09,0.00067,3e-05,20.0,2.0,-75.0,7.0,543.6,400.2,456.4,370435.485,370266,0.405,0,0,1,-9999.0,0,720000000.0,240000000.0,0,1,1,143.40000000000003,0.4878831674757154,0.1518182967990333,0.16152584778932816,721836904.8580433,243139777.0246712,240838121.6371801,-0.34616008050625924,0.05322564728892648,0.047177981412954983,0.4878831674757154,0.1518182967990333,0.16152584778932816,39.63573784968147,0.2928988995283035,0.4115212031073625,2.0242871294055185,0.6137389514234144,0.4399562905781118,2.068346375271087,0.5102507841880248,0.47039177299803336,,,,,,,,,,,,,,,,,,,,,
FRB20190519D,-9999,-9999,164.6,0.2,-9999,42.99,0.03,-9999,170.84,62.15,12.0,9.0,-9999,-9999,-9999,-9999,18.6,538.6,0,0.4,0,0.8,25.3,539.77,0.01,509.3,521.1,0.00197,0.0020,-9999,0.4,0.2,-9999,0.8,0.4,-9999,0,58622.133245441,3e-09,58622.133083583,5e-09,0.0018,0.0001,-1.5,0.8,-2.0,1.0,800.2,400.2,400.2,436660.794,434106,0.303,0,0,1,-9999.0,0,320000000.0,160000000.0,0,1,1,400.00000000000006,0.5488347628940183,0.16022665909994693,0.16700325299454127,205772189.3056406,111723060.47378573,103830397.95313811,0.06543721315639672,0.05356946100761531,0.049654012693530813,0.5488347628940183,0.16022665909994693,0.16700325299454127,39.193856299425924,0.28303961355004503,0.40676675378971794,1.3110514427414808,1.0939884056263254,0.14063699963869247,1.4070378164457122,0.932581594272035,0.44308891273604156,,,,,,,,,,,,,,,,,,,,,
FRB20190519E,-9999,-9999,168.3,0.2,-9999,41.7,0.2,-9999,170.75,65.2,16.0,9.0,-9999,-9999,-9999,-9999,17,693.9,0,0.8,0,1.5,30.3,693.83,0.001,666.3,677.3,0.00098,0.00045,-9999,1.0,0.5,-9999,1.5,0.7,-9999,0,58622.144989693,3e-09,58622.144781638,3e-09,0.00041,2e-05,2.0,2.0,4.0,2.0,800.2,551.0,800.2,218437.16,217050,0.303,0,0,1,-9999.0,0,600000000.0,280000000.0,0,1,1,249.20000000000005,0.7184713871053212,0.19218966140150584,0.19393912251331114,551838039.9120286,263699535.2856171,258747634.68293893,-0.6220104643734921,0.05687773962895726,0.050429064172260896,0.7184713871053212,0.19218966140150584,0.19393912251331114,39.86589039738484,0.2597903245226618,0.3786987406323945,1.6806001587160238,0.5981881327106697,0.5026343125566486,1.5414295010235446,0.5870719283028121,0.4708472717169794,,,,,,,,,,,,,,,,,,,,,
FRB20190519F,-9999,-9999,165.6,0.2,-9999,77.2,0.2,-9999,130.34,38.29,50.0,30.0,-9999,60.0,20.0,-9999,20.2,799.0,13.9,3.0,24.6,5.5,41,797.77,0.02,755.7,763.2,0.00688,0.0014,0.0002,0.7,0.4,-9999,4.0,1.0,-9999,0,58622.145965243,5e-09,58622.145726021,8e-09,0.0014,0.0002,22.0,2.0,-86.0,6.0,534.4,400.2,453.9,419609.602,418297,0.328,0,0,0,-9999.0,0,1600000000.0,400000000.0,0,1,1,134.2,0.8177599432684501,0.20117033444924703,0.20824090112898574,1596002175.9938862,406567324.6105859,400293311.1756034,-0.11326942721386701,0.07690471579916405,0.08049910580669647,0.8177599432684501,0.20117033444924703,0.20824090112898574,40.45215991963059,0.22632289752303336,0.28869875155999125,1.1807367815188965,0.29852023389218374,0.3477260608461956,1.0006998735037185,0.36608402384280514,0.19291702459907656,0.005089008504720433,4.2425957945187014e-09,4.263676231804932e-09,0.005335511741189926,0.00027619881508955885,0.00028468722221527417,0.005321417141698979,0.00021518204766991135,0.0002119622497887424,0.008222534489913636,0.003311236357328468,0.0015676683205737157,2.4144404548843683,0.9889255106544933,0.47736256301019925,1.5303159460080895,0.43827307107419333,0.3712425257547043,1.3984787817683766,0.475767594651733,0.2697356896905472
FRB20190519G,-9999,-9999,306.7,0.1,-9999,72.3,0.2,-9999,105.86,18.99,40.0,20.0,-9999,30.0,20.0,-9999,28.3,433.5,95.8,10.9,179.0,21.2,40.9,430.09,0.02,356.6,350.9,0.01868,0.011,0.001,1.1,0.8,-9999,20.0,10.0,-9999,0,58622.53349492,8e-09,58622.53336595,1e-08,0.0031,0.0004,1.7,0.6,-5.3,0.8,800.2,400.2,471.1,1313484.654,1308713,0.399,0,0,0,-9999.0,0,8000000000.0,4000000000.0,0,1,1,400.00000000000006,0.3637190632049407,0.1358884481358829,0.13854560107921843,5829138708.996257,3081142758.9450617,2998300072.8020606,0.35720216488715595,0.06751546506576328,0.0727634924030815,0.3637190632049407,0.1358884481358829,0.13854560107921843,40.26281870406035,0.3408957735147524,0.4944747340995832,1.16498031270272,0.7956243436474972,0.04544222033637335,1.602627901655105,0.04058681875133052,0.9033753859498403,,,,,,,,,,,,,,,,,,,,,
